ack_count,ack_ratio,arp_pkt_count,arp_present,avg_payload_size,dscp_mean,dst_port_entropy,dst_port_to_pkt_ratio,fin_count,fin_ratio,icmp_count,icmp_type_mode,ip_flags_mean,ip_frag_count,ip_len_max,ip_len_mean,ip_len_min,ip_len_std,ip_proto_mode,payload_pkt_ratio,pkt_count,pkt_len_max,pkt_len_mean,pkt_len_min,pkt_len_std,pkt_len_sum,proto_arp_ratio,proto_entropy,proto_icmp_ratio,proto_tcp_ratio,proto_udp_ratio,rst_count,rst_ratio,rst_to_syn_ratio,syn_ack_count,syn_count,syn_only_ratio,syn_ratio,tcp_dport_min,tcp_dport_mode,tcp_len_mean,tcp_len_std,tcp_win_max,tcp_win_mean,tcp_win_min,tcp_win_std,ttl_max,ttl_mean,ttl_min,ttl_std,udp_len_mean,udp_len_std,unique_connections,unique_dst_ports,unique_dst_ports_low,unique_src_ports,label
10.0,0.9090909090909092,0.0,0.0,76.0,0.0,2.84643934351686,0.8,0.0,0.0,0.0,0.0,64.0,0.0,136.0,73.6,40.0,35.96442686878244,6.0,0.3,10.0,150.0,88.2,60.0,35.445168923282054,882.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,1.0,0.0909090909090909,1.0,0.0,0.0,0.0,0.0,22.0,22.0,22.8,35.0108554594143,255.0,171.5,0.0,102.91282718883976,128.0,108.8,64.0,29.32848444771738,0.0,0.0,10.0,8.0,1.0,4.0,SSHBrute
5.0,0.9983768812866287,0.0,0.0,127.70760216704349,-0.0003815097061816847,1.458496362818655,0.30030452798147933,0.0,0.0,2.0,8.0,44.75797596857109,0.0,197.95262979950667,99.016060135002,39.99356494408496,55.34248243647707,6.0,0.3977685135602666,10.0,211.93748888632174,114.74618138700411,60.00489893432185,53.54467898148052,1147.1044589374446,-0.0003575562670221369,1.3596663696011444,0.39982880005655286,0.5011013250685342,0.09951572170176441,0.0,0.0,0.0,0.0,0.0,-0.00024584885440881703,0.0013091297966292726,22.0,22.0,25.62843858001367,51.24694363949615,344.4117681021225,54.19485014988791,0.039847792095630975,100.10022664969054,128.0069111223592,89.69602614506253,1.2275895350291843,42.28764481608029,17.78687841459449,53.47876688494784,2.000198600491773,2.997401372394401,1.0,3.005504934849092,Normal
0.0,0.0,0.0,0.0,6.0,0.0,-1.4426951601859516e-10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,6.0,1.0,10.0,60.0,60.0,60.0,0.0,600.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,80.0,80.0,6.0,0.0,512.0,512.0,512.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,10.0,1.0,1.0,10.0,SYNFlood
0.0,-0.003567261425463423,10.0,1.0,0.1561273152762097,0.0,-0.001145885764893099,0.00017500355629794428,0.0,0.0,0.0,0.0,0.07506048113096613,0.0,0.04502710107611472,-0.016386545375908106,0.0,0.037268515502036546,0.0,-0.0024040999580937934,10.0,59.78274977808589,60.05058617959708,60.0,0.01715648315908342,600.0558755643001,0.9983583904808847,0.002616086520612735,0.0,-4.8625994818255665e-06,3.4447792812892094e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.076644172567273,0.02011732447082698,0.16728284026220838,0.08749381019076488,0.0,0.22138030030439876,0.18354297370904835,0.08304835236889123,0.0,-0.04565292047954204,-0.005290629724942512,-0.025703847196623945,-0.0055744772871525634,-0.0010668808373356074,0.0,-0.001071409520850998,ARPSpoof
10.0,1.0,0.0,0.0,234.2,0.0,2.521928093877476,0.7,0.0,0.0,0.0,0.0,64.0,0.0,1052.0,169.1,52.0,295.4692708218572,6.0,0.5,10.0,1066.0,183.1,66.0,295.4692708218572,1831.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,117.1,295.4692708218572,255.0,176.5,63.0,92.68683833209546,128.0,102.4,64.0,31.35346870762468,0.0,0.0,10.0,7.0,1.0,5.0,SSHBrute
10.0,1.0,0.0,0.0,59.11111111111112,0.0,2.1609640465780644,0.6,0.0,0.0,0.0,0.0,64.0,0.0,128.0,105.2,52.0,22.05810508633958,6.0,0.9,10.0,142.0,119.2,66.0,22.05810508633958,1192.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,53.2,22.05810508633958,255.0,157.4,63.0,94.40677941758209,128.0,96.0,64.0,32.0,0.0,0.0,9.0,6.0,1.0,5.0,SSHBrute
0.0,0.0,0.0,0.0,2.0,0.0,3.3219280934446678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.0,6.0,1.0,10.0,60.0,60.0,60.0,0.0,600.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,4025.0,4025.0,2.0,0.0,1024.0,1024.0,1024.0,0.0,59.0,52.0,39.0,6.557438524302,0.0,0.0,10.0,10.0,0.0,2.0,PortScan
9.0,0.6923076923076923,0.0,0.0,40.333333333333336,0.0,1.7609640468666032,0.4,0.0,0.0,0.0,0.0,64.0,0.0,128.0,63.3,40.0,24.34768982881128,6.0,0.3,10.0,142.0,78.5,60.0,23.29484921608208,785.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,2.0,0.1538461538461538,1.0,1.0,2.0,0.1,0.1538461538461538,22.0,22.0,12.1,23.07574484171638,65535.0,13053.7,0.0,25918.65913603557,128.0,96.0,64.0,32.0,0.0,0.0,6.0,4.0,1.0,4.0,SSHBrute
0.0,0.0,0.0,0.0,2.0,0.0,3.3219280934446678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.0,6.0,1.0,10.0,60.0,60.0,60.0,0.0,600.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,7582.0,7582.0,2.0,0.0,1024.0,1024.0,1024.0,0.0,57.0,45.0,37.0,5.830951894845301,0.0,0.0,10.0,10.0,0.0,2.0,PortScan
10.0,0.9090909090909092,0.0,0.0,64.625,0.0,1.9609640467223337,0.5,0.0,0.0,0.0,0.0,64.0,0.0,136.0,102.5,40.0,35.875479090877654,6.0,0.8,10.0,150.0,117.1,60.0,34.861009738675094,1171.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,1.0,0.0909090909090909,1.0,0.0,0.0,0.0,0.0,22.0,22.0,51.7,33.91179735726197,255.0,132.6,0.0,99.78396664795405,128.0,96.0,64.0,32.0,0.0,0.0,8.0,5.0,1.0,5.0,SSHBrute
0.0,-0.004390388136877966,10.0,1.0,-0.2913608991967113,0.0,0.0010255316478001444,-0.00010556847335421116,0.0,0.0,0.0,0.0,-0.03491139961919359,0.0,-0.4424037263797212,0.11306625491947443,0.0,-0.18825025249782443,0.0,-0.002008261410633513,10.0,60.66134177185359,60.00937790822834,60.0,-0.15254017992628927,600.7013573668361,0.999986882988073,-0.005603027782661753,0.0,-0.0007708060015553097,0.00025176639782710665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1395956618046916,-0.24578649001134587,0.39385089917618404,0.051792685980423796,0.0,0.037783072941039664,0.09473957985085178,-0.060388741758568856,0.0,0.08955379420947339,0.016041250274797737,0.0010784560934676735,0.0004291409767908655,0.005925807738249333,0.0,-0.006896398289959373,ARPSpoof
0.0,0.0,0.0,0.0,6.0,0.0,-1.4426951601859516e-10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,6.0,1.0,10.0,60.0,60.0,60.0,0.0,600.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,80.0,80.0,6.0,0.0,512.0,512.0,512.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,10.0,1.0,1.0,10.0,SYNFlood
8.0,0.5704198295668629,0.0,0.0,20.149766142291135,0.0,1.5727986337442355,0.4008841338812573,1.0,0.07279976442341814,0.0,0.0,64.0151136848757,0.0,79.97300972289511,55.97851798520947,40.03725502157976,11.187978460413094,6.0,0.20054939690248547,10.0,93.90493136968489,71.2033974058604,60.03798948792594,9.532804317550173,712.467105620983,-3.174405886910606e-05,0.0006623332033844101,0.0,0.9999493476536154,-1.3457918475022277e-05,2.0,0.14181509342679557,0.6513397135436402,0.9925901485404893,3.0,0.19879409540928145,0.2147955357278702,21.0,21.0,3.9752224643809417,8.705439739253404,65532.892169156214,19471.076631803175,-70.74875470335672,29463.422572307867,127.84228898544119,89.35320780670854,64.06796809112737,31.305652622685535,0.013868444914546172,0.0028389767488621316,5.98495939739745,3.9735583331167814,1.0,3.988075311517166,FTPBrute
10.0,0.9991905411840936,0.0,0.0,18.860274243325325,0.0,1.3549551514649942,0.40340931388412377,0.0,0.00027413092228682545,0.0,0.0,64.0132075702986,0.0,85.02736893070431,65.16798417367636,52.12187426567401,11.419953937651918,6.0,0.7053131364852937,10.0,99.00519051051324,79.27627524497535,65.97411810528274,11.38216243847485,792.2088123381959,-5.7381904302864245e-05,-0.00032505344769481693,0.0,1.0001413138882744,-6.821902432366666e-05,0.0,0.0006810510749902111,0.00046361149960062417,0.010107080323251734,0.0,0.001493853375304837,-0.0002819051552231386,21.0,21.0,13.218849115018534,11.527018734111879,262.0525250122864,202.79417356459766,89.86660090122813,62.234606953769344,128.00628075111754,83.0177572645462,64.014698243784,29.205133522196633,-0.04489939584318972,0.002212641280067592,5.96676141707203,4.001563045382069,1.0,3.9908367599872294,FTPBrute
10.0,0.9997141250444942,0.0,0.0,28.119167368700115,0.0,2.167706915322146,0.6036889164054761,0.0,-0.0005404970469696384,0.0,0.0,63.979430028895194,0.0,79.91397662853319,65.94917352723874,51.92522955230264,14.063623823912398,6.0,0.49952078860971516,10.0,94.05533153251388,80.00242515114654,65.98378962010632,14.007036307900465,799.8970607456905,4.1187255519856464e-05,0.0008689158284816928,0.0,0.9997908578935687,-0.0005709499731647675,0.0,-0.0003629387751466374,-0.0037768713621993124,-0.017240105305823046,0.0,-0.0007401099737327255,0.002889409714913998,21.0,21.0,13.983199355281824,13.994880260492511,-74.3870319823132,-51.344466019482724,118.56460513311296,117.89821518552004,127.88822206771228,96.0962514773519,64.10254322715366,32.28299061136772,-0.0013762906935510448,-0.05067839868038562,9.990478288053291,6.014129068335561,1.0,5.976471666212541,FTPBrute
5.0,1.0016107112126504,0.0,0.0,128.19529395013762,-5.8329137459992936e-05,0.9697497204246532,0.20058708723752,0.0,0.0,3.0,8.0,51.2272245919455,0.0,167.67585341054638,87.65376890056075,39.974054512608234,44.513437918528325,1.0,0.39989121259856414,10.0,182.06371540101682,103.36564597221671,60.01276125251346,42.64515563213804,1034.8245803984662,-9.54953875951084e-05,1.0000596414121858,0.4994595382588097,0.49988584419747834,-0.0007901537572799029,0.0,0.0,0.0,0.0,0.0,-0.00044355807006594793,-0.0008137813969752478,22.0,22.0,25.563683748050774,51.26633299231511,396.3897717832581,102.61050311466973,-0.04742396444880977,124.37284999225822,128.0375301394222,96.01206671273678,63.96796713363113,31.989769955619156,0.029086494161984635,-0.05565914901828195,2.000967009469352,1.9985402087576334,1.0,1.9938807161654306,Normal
0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,60.0,60.0,0.0,600.0,1.0,-1.4426951601859516e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARPSpoof
0.0,0.0,0.0,0.0,6.0,0.0,-1.4426951601859516e-10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,6.0,1.0,10.0,60.0,60.0,60.0,0.0,600.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,80.0,80.0,6.0,0.0,512.0,512.0,512.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,10.0,1.0,1.0,10.0,SYNFlood
6.0,0.9993397757374131,0.0,0.0,127.76465772680679,-6.813060186033264e-05,0.9993279621593881,0.1997197260233192,0.0,0.0,2.0,8.0,51.15571231697148,0.0,168.0746418525065,95.93420818313415,40.04909447490779,50.540721133319956,6.0,0.500768536495874,10.0,182.25872789826192,111.7807064165068,59.982703371030354,48.633351414378865,1118.6284855089439,8.87000455898162e-05,0.9722974893228392,0.401106443692164,0.6012998451357268,-0.0014876147798151712,0.0,0.0,0.0,0.0,0.0,0.0003051721994569635,-0.001257364853980311,22.0,22.0,38.26067748985635,58.64410049095459,261.8320926312767,129.88556777201518,-0.057891302786104264,81.92818220517242,127.90087497719432,95.97287084416381,64.05872458278554,32.01650694455221,0.05681369390140095,0.08705256124422499,1.9975225106087509,1.9955188388943919,1.0,1.9973329504968258,Normal
10.0,0.5,0.0,0.0,0.0,0.0,3.3219280934446678,1.0,0.0,0.0,0.0,0.0,64.0,0.0,40.0,40.0,40.0,0.0,6.0,0.0,10.0,60.0,60.0,60.0,0.0,600.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,10.0,0.5,10.0,0.0,0.0,0.0,0.0,56244.0,56244.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,128.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,FTPBrute
0.0,0.0,0.0,0.0,2.0,0.0,3.3219280934446678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.0,6.0,1.0,10.0,60.0,60.0,60.0,0.0,600.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,3124.0,3124.0,2.0,0.0,1024.0,1024.0,1024.0,0.0,58.0,47.5,37.0,7.060453243241541,0.0,0.0,10.0,10.0,0.0,2.0,PortScan
0.0,0.0,0.0,0.0,2.0,0.0,3.3219280934446678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.0,6.0,1.0,10.0,60.0,60.0,60.0,0.0,600.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,3271.0,3271.0,2.0,0.0,1024.0,1024.0,1024.0,0.0,59.0,48.4,37.0,6.666333324999584,0.0,0.0,10.0,10.0,0.0,2.0,PortScan
5.0,0.9994332940965689,0.0,0.0,127.81142807105368,0.00027540852821729,0.9726677415142894,0.20003458193655685,0.0,0.0,2.0,8.0,44.9160559295308,0.0,168.0656476342344,100.43895168785977,39.85504141693254,47.19933183752976,1.0,0.6000074268844794,10.0,181.92797950802304,115.67622059752156,59.988954737843905,45.82291691020628,1156.6511238813487,0.00024378448322644292,0.9963331579988204,0.49935605121374294,0.49950867438650404,0.00047408664858637994,0.0,0.0,0.0,0.0,0.0,0.00022752215540684505,0.0003619081199787305,22.0,52433.0,38.40044378529715,58.47566286934029,325.9749778634018,67.52239178127084,0.022901764849008143,45.49219542735399,127.95953001904704,95.981260907678,63.85072025024308,31.977474885099827,0.0005818840465973596,0.0785585070243568,2.0014103146099664,1.993283167659027,1.0,1.9914112578964975,Normal
9.0,0.6923076923076923,0.0,0.0,22.666666666666668,0.0,1.5709505938775907,0.4,1.0,0.0769230769230769,0.0,0.0,64.0,0.0,80.0,59.2,40.0,12.106196760337244,6.0,0.3,10.0,94.0,73.8,60.0,11.258774356030056,738.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,1.0,0.0769230769230769,0.5,1.0,2.0,0.1,0.1538461538461538,21.0,21.0,6.8,11.178550889985695,65535.0,13060.0,0.0,25915.492895177587,128.0,89.6,64.0,31.35346870762468,0.0,0.0,7.0,4.0,1.0,5.0,FTPBrute
5.0,0.9998815915433665,0.0,0.0,128.28772897609443,0.0005677588481551882,0.9666620772163302,0.20053027864445414,0.0,0.0,2.0,8.0,44.773616806333855,0.0,168.01601648442897,100.38569994472374,39.98325988770804,47.3993423347757,1.0,0.600739731335955,10.0,181.90828762137232,115.47350805337547,59.96168141547505,45.8370991853824,1156.4566883058715,5.574393825736977e-05,1.000999465199525,0.4999186799985512,0.501680771741732,0.0026299093307461372,0.0,0.0,0.0,0.0,0.0,-0.0007817711506233748,0.00017880180979911868,22.0,52433.0,38.36868596214855,58.6402140937247,379.7799710936239,58.486335874588654,-0.006348670100109912,90.52467838007084,127.99395100375499,95.90522401262399,64.20153157737528,31.976648610741293,0.04471866649001336,0.042270644970683516,2.000018936650957,2.001006541115218,1.0,2.0089721363298887,Normal
5.0,1.0,0.0,0.0,128.0,0.0,0.9709505941661296,0.2,0.0,0.0,2.0,8.0,44.8,0.0,168.0,100.4,40.0,47.27620966194308,1.0,0.6,10.0,182.0,115.6,60.0,45.78034512757631,1156.0,0.0,0.9999999997114608,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,52433.0,38.4,58.65696889543476,255.0,71.6,0.0,96.20727623210212,128.0,96.0,64.0,32.0,0.0,0.0,2.0,2.0,1.0,2.0,Normal
0.0,0.0,0.0,0.0,2.0,0.0,3.3219280934446678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.0,6.0,1.0,10.0,60.0,60.0,60.0,0.0,600.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,2010.0,2010.0,2.0,0.0,1024.0,1024.0,1024.0,0.0,58.0,49.4,38.0,6.1838499334961226,0.0,0.0,10.0,10.0,0.0,1.0,PortScan
8.0,0.5714285714285714,0.0,0.0,76.0,0.0,1.9609640467223337,0.5,1.0,0.0714285714285714,0.0,0.0,64.0,0.0,128.0,76.8,40.0,34.025872509018775,6.0,0.3,10.0,142.0,91.4,60.0,33.41915618324317,914.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,1.0,0.0714285714285714,0.25,2.0,4.0,0.2,0.2857142857142857,22.0,22.0,22.8,34.82757528166439,65535.0,26024.9,0.0,31733.91782761782,128.0,96.0,64.0,32.0,0.0,0.0,9.0,5.0,1.0,6.0,SSHBrute
6.0,0.9998068413807664,0.0,0.0,128.23792514230283,0.0002478961867445655,1.0004805946614905,0.20034769011889833,0.0,0.0,2.0,8.0,51.1679146133367,0.0,168.01701564878047,96.00922746263761,39.94393969563372,50.494390710282886,6.0,0.4994452955920984,10.0,182.15654233877754,111.673165282866,59.98888355703803,48.420476062784005,1118.581603144432,-0.00026624470460373246,0.9696012541537785,0.39992575758330867,0.6015728727900689,0.0002548541604410939,0.0,0.0,0.0,0.0,0.0,0.0001675983073408051,-0.0011597840900371007,22.0,22.0,38.350228598830746,58.587707642178884,228.7888413514963,64.12162012656775,-0.006005676734197691,34.90820309777567,128.0172069534362,95.94521322305941,63.757338636853724,31.984960788370422,-0.04046248175734177,-0.257883918456243,2.0034530465595353,2.006867880306409,1.0,1.9973832552201445,Normal
10.0,1.0,0.0,0.0,387.4285714285714,0.0,2.1609640465780644,0.6,0.0,0.0,0.0,0.0,64.0,0.0,1052.0,323.2,52.0,390.89968022499073,6.0,0.7,10.0,1066.0,337.2,66.0,390.89968022499073,3372.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,271.2,390.89968022499073,255.0,157.4,63.0,94.407838657603,128.0,96.0,64.0,32.0,0.0,0.0,9.0,6.0,1.0,5.0,SSHBrute
0.0,0.0,0.0,0.0,6.0,0.0,-1.4426951601859516e-10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,6.0,1.0,10.0,60.0,60.0,60.0,0.0,600.0,0.0,-1.4426951601859516e-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,80.0,80.0,6.0,0.0,512.0,512.0,512.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,10.0,1.0,1.0,10.0,SYNFlood
